Saldo;Ahorro general;Sexo;Saldo_por_vencer;Saldo_pendiente;Provision;Dias_Mora;edad_cliente;estado_civil;Mora;Antiguedad_meses;Ingresos;Descuentos;Calificacion;Puntaje
0.0;1.0;Femenino;5421.73;0.0;54.22;0.0;42.0;UNION LIBRE;0.0;15.726.666.666.666.600;804.6;725.19;A1;-20.737.575.713.666.600
3899.0;7.0;Femenino;9772.86;0.0;97.73;0.0;34.0;SOLTERO;0.0;12.743.333.333.333.300;1459.62;1196.74;A1;-5.847.134.099.233.330
600.0;16.0;Femenino;9772.86;0.0;97.73;0.0;34.0;SOLTERO;0.0;12.743.333.333.333.300;1459.62;1196.74;A1;-6.456.591.359.233.330
14569.0;0.0;Femenino;9772.86;0.0;97.73;0.0;34.0;SOLTERO;0.0;12.743.333.333.333.300;1459.62;1196.74;A1;-3.875.958.299.233.330
49127.0;0.0;Femenino;9772.86;0.0;97.73;0.0;34.0;SOLTERO;0.0;12.743.333.333.333.300;1459.62;1196.74;A1;25.082.866.207.666.600
0.0;0.0;Femenino;35.08;0.0;0.35;0.0;48.0;DIVORCIADO;0.0;15.126.666.666.666.600;633.01;583.01;A1;35.487.266.030.333.300
0.0;0.0;Femenino;2699.63;0.0;27.0;0.0;33.0;SOLTERO;0.0;163.9;1701.68;786.81;A1;11.981.260.311
0.0;0.0;Femenino;2699.63;0.0;27.0;0.0;33.0;SOLTERO;0.0;163.9;1701.68;786.81;A1;11.981.260.311
601.0;0.0;Femenino;1964.94;0.0;19.65;0.0;56.0;SOLTERO;0.0;22.633.333.333.333.300;1407.03;1227.82;A1;17.151.166.648.666.600
601.0;0.0;Femenino;4361.47;0.0;43.61;0.0;56.0;SOLTERO;0.0;22.633.333.333.333.300;1407.03;1227.82;A1;-790.210.094.733.334
141.0;0.0;Femenino;1964.94;0.0;19.65;0.0;56.0;SOLTERO;0.0;22.633.333.333.333.300;1407.03;1227.82;A1;16.301.362.648.666.600
141.0;0.0;Femenino;4361.47;0.0;43.61;0.0;56.0;SOLTERO;0.0;22.633.333.333.333.300;1407.03;1227.82;A1;-875.190.494.733.334
0.0;1.0;Femenino;1000.0;0.0;10.0;0.0;38.0;CASADO;0.0;14.566.666.666.666.600;697.79;449.82;A1;26.417.625.424.333.300
0.0;0.0;Femenino;2932.86;0.0;29.33;0.0;42.0;CASADO;0.0;231.9;2810.83;1834.06;A1;9.703.515.175.999.990
0.0;0.0;Femenino;13439.64;0.0;134.4;0.0;42.0;CASADO;0.0;231.9;2810.83;1834.06;A1;-10.013.389.204.699.900
0.0;0.0;Femenino;2932.86;0.0;29.33;0.0;42.0;CASADO;0.0;231.9;2810.83;1834.06;A1;9.703.515.175.999.990
0.0;0.0;Femenino;13439.64;0.0;134.4;0.0;42.0;CASADO;0.0;231.9;2810.83;1834.06;A1;-10.013.389.204.699.900
24128.0;0.0;Femenino;79.32;0.0;0.79;0.0;42.0;CASADO;0.0;14.023.333.333.333.300;861.86;811.86;A1;7.941.519.085.366.660
24128.0;0.0;Femenino;1038.22;0.0;10.38;0.0;42.0;CASADO;0.0;14.023.333.333.333.300;861.86;811.86;A1;6.939.090.017.066.660
600.0;16.0;Masculino;600.0;0.0;6.0;0.0;38.0;SOLTERO;0.0;134.0;900.75;664.95;A1;3.148.850.028
30522.0;0.0;Masculino;600.0;0.0;6.0;0.0;38.0;SOLTERO;0.0;134.0;900.75;664.95;A1;8.676.640.308
3991.0;0.0;Masculino;600.0;0.0;6.0;0.0;38.0;SOLTERO;0.0;134.0;900.75;664.95;A1;3.775.303.368
192803.0;0.0;Masculino;1489.47;0.0;14.89;0.0;54.0;SOLTERO;0.0;12.336.666.666.666.600;3073.51;2107.47;A1;38.034.205.227.433.300
72735.0;0.0;Masculino;1489.47;0.0;14.89;0.0;54.0;SOLTERO;0.0;12.336.666.666.666.600;3073.51;2107.47;A1;15.852.842.907.433.300
0.0;0.0;Masculino;88.7;0.0;0.89;0.0;42.0;CASADO;0.0;16.146.666.666.666.600;1162.33;1112.33;A1;34.695.620.948.333.300
9046.0;100.0;Femenino;11092.14;0.0;110.92;0.0;43.0;CASADO;0.0;226.8;3159.79;3109.79;A1;-6.428.001.759.199.990
9046.0;100.0;Femenino;16775.34;0.0;167.75;0.0;43.0;CASADO;0.0;226.8;3159.79;3109.79;A1;-12.369.196.338.300.000
600.0;10.0;Femenino;11092.14;0.0;110.92;0.0;43.0;CASADO;0.0;226.8;3159.79;3109.79;A1;-79.883.157.992
600.0;10.0;Femenino;16775.34;0.0;167.75;0.0;43.0;CASADO;0.0;226.8;3159.79;3109.79;A1;-13.929.510.378.300.000
0.0;0.0;Femenino;11092.14;0.0;110.92;0.0;43.0;CASADO;0.0;226.8;3159.79;3109.79;A1;-8.099.159.799.199.990
0.0;0.0;Femenino;16775.34;0.0;167.75;0.0;43.0;CASADO;0.0;226.8;3159.79;3109.79;A1;-14.040.354.378.300.000
1971.0;7.0;Masculino;8247.62;0.0;82.48;0.0;57.0;CASADO;0.0;188.3;1083.87;966.82;A1;-4.636.059.799.500.000
600.0;16.0;Masculino;522.28;0.0;5.22;0.0;57.0;CASADO;0.0;188.3;1083.87;966.82;A1;31.866.931.459
600.0;16.0;Masculino;1425.5;0.0;14.26;0.0;57.0;CASADO;0.0;188.3;1083.87;966.82;A1;22.424.776.154.999.900
600.0;16.0;Masculino;8247.62;0.0;82.48;0.0;57.0;CASADO;0.0;188.3;1083.87;966.82;A1;-4.889.338.339.500.000
0.0;1.0;Masculino;522.28;0.0;5.22;0.0;57.0;CASADO;0.0;188.3;1083.87;966.82;A1;30.758.491.459
0.0;1.0;Masculino;8247.62;0.0;82.48;0.0;57.0;CASADO;0.0;188.3;1083.87;966.82;A1;-5.000.182.339.500.000
0.0;1.0;Masculino;1425.5;0.0;14.26;0.0;57.0;CASADO;0.0;188.3;1083.87;966.82;A1;21.316.336.155
0.0;1.0;Masculino;8247.62;0.0;82.48;0.0;57.0;CASADO;0.0;188.3;1083.87;966.82;A1;-5.000.182.339.500.000
4478.0;22.0;Femenino;15395.18;0.0;153.95;0.0;42.0;CASADO;0.0;12.233.333.333.333.300;2441.02;1999.04;A1;-11.563.367.826.233.300
600.0;16.0;Femenino;15395.18;0.0;153.95;0.0;42.0;CASADO;0.0;12.233.333.333.333.300;2441.02;1999.04;A1;-12.279.789.546.233.300
163855.0;0.0;Femenino;15395.18;0.0;153.95;0.0;42.0;CASADO;0.0;12.233.333.333.333.300;2441.02;1999.04;A1;1.787.993.915.376.660
4107.0;0.0;Femenino;15395.18;0.0;153.95;0.0;42.0;CASADO;0.0;12.233.333.333.333.300;2441.02;1999.04;A1;-11.631.906.366.233.300
5504.0;7.0;Femenino;1782.58;0.0;17.83;0.0;38.0;CASADO;0.0;12.083.333.333.333.300;863.47;766.94;A1;2.736.027.157.666.660
600.0;16.0;Femenino;1782.58;0.0;17.83;0.0;38.0;CASADO;0.0;12.083.333.333.333.300;863.47;766.94;A1;18.300.621.976.666.600
50137.0;0.0;Femenino;1782.58;0.0;17.83;0.0;38.0;CASADO;0.0;12.083.333.333.333.300;863.47;766.94;A1;10.981.527.577.666.600
0.0;0.0;Femenino;205.13;0.0;2.05;0.0;36.0;CASADO;0.0;19.723.333.333.333.300;759.31;644.65;A1;34.175.390.389.666.600
0.0;0.0;Femenino;311.23;0.0;3.11;0.0;36.0;CASADO;0.0;19.723.333.333.333.300;759.31;644.65;A1;33.066.216.867.666.600
0.0;0.0;Femenino;1851.32;0.0;18.51;0.0;36.0;CASADO;0.0;19.723.333.333.333.300;759.31;644.65;A1;16.966.174.415.666.600
0.0;0.0;Femenino;205.13;0.0;2.05;0.0;36.0;CASADO;0.0;19.723.333.333.333.300;759.31;644.65;A1;34.175.390.389.666.600
0.0;0.0;Femenino;311.23;0.0;3.11;0.0;36.0;CASADO;0.0;19.723.333.333.333.300;759.31;644.65;A1;33.066.216.867.666.600
0.0;0.0;Femenino;1851.32;0.0;18.51;0.0;36.0;CASADO;0.0;19.723.333.333.333.300;759.31;644.65;A1;16.966.174.415.666.600
0.0;1.0;Femenino;461.23;0.0;4.61;0.0;45.0;SOLTERO;0.0;15.176.666.666.666.600;607.53;499.57;A1;31.361.047.846.333.300
0.0;1.0;Femenino;461.23;0.0;4.61;0.0;45.0;SOLTERO;0.0;15.176.666.666.666.600;607.53;499.57;A1;31.361.047.846.333.300
59318.0;0.0;Masculino;13229.34;0.0;132.29;0.0;48.0;SOLTERO;0.0;21.566.666.666.666.600;1606.31;1114.38;A1;9.450.268.067.333.360
19585.0;0.0;Masculino;13229.34;0.0;132.29;0.0;48.0;SOLTERO;0.0;21.566.666.666.666.600;1606.31;1114.38;A1;-6.395.247.613.266.660
7346.0;0.0;Masculino;8554.29;0.0;85.54;0.0;42.0;UNION LIBRE;0.0;231.9;1161.78;829.2;A1;-38.321.850.434
23524.0;0.0;Masculino;8554.29;0.0;85.54;0.0;42.0;UNION LIBRE;0.0;231.9;1161.78;829.2;A1;-8.434.613.234
0.0;1.0;Femenino;290.24;0.0;2.9;0.0;35.0;CASADO;0.0;29.5;987.46;822.22;A1;32.691.513.388.000.000
0.0;1.0;Femenino;751.98;0.0;7.52;0.0;35.0;CASADO;0.0;29.5;987.46;822.22;A1;27.864.525.862
23502.0;0.0;Femenino;374.99;0.0;3.75;0.0;51.0;SOLTERO;0.0;21.366.666.666.666.600;796.81;713.68;A1;7.575.536.794.533.330
23502.0;0.0;Femenino;692.13;0.0;6.92;0.0;51.0;SOLTERO;0.0;21.366.666.666.666.600;796.81;713.68;A1;7.243.998.786.433.330
51704.0;0.0;Femenino;75.0;0.0;0.75;0.0;42.0;SOLTERO;0.0;14.706.666.666.666.600;931.16;881.16;A1;13.040.215.793.433.300
51704.0;0.0;Femenino;200.0;0.0;2.0;0.0;42.0;SOLTERO;0.0;14.706.666.666.666.600;931.16;881.16;A1;12.909.541.330.933.300
51704.0;0.0;Femenino;3654.66;0.0;36.55;0.0;42.0;SOLTERO;0.0;14.706.666.666.666.600;931.16;881.16;A1;9.298.057.574.633.330
3917.0;0.0;Femenino;3654.66;0.0;36.55;0.0;42.0;SOLTERO;0.0;14.706.666.666.666.600;931.16;881.16;A1;4.698.871.946.333.330
0.0;1.0;Masculino;797.41;0.0;7.97;0.0;30.0;CASADO;0.0;13.193.333.333.333.300;1539.88;1489.88;A1;26.923.906.317.666.600
0.0;1.0;Masculino;939.19;0.0;9.39;0.0;43.0;DIVORCIADO;0.0;20.146.666.666.666.600;695.03;484.34;A1;2.711.899.916.533.330
3061.0;7.0;Femenino;458.59;0.0;4.59;0.0;34.0;CASADO;0.0;10.696.666.666.666.600;1423.61;1282.18;A1;36.592.562.517.333.300
3061.0;7.0;Femenino;1837.45;0.0;18.37;0.0;34.0;CASADO;0.0;10.696.666.666.666.600;1423.61;1282.18;A1;2.217.794.468.333.330
3061.0;7.0;Femenino;6308.86;0.0;63.09;0.0;34.0;CASADO;0.0;10.696.666.666.666.600;1423.61;1282.18;A1;-2.456.593.194.866.660
600.0;16.0;Femenino;458.59;0.0;4.59;0.0;34.0;CASADO;0.0;10.696.666.666.666.600;1423.61;1282.18;A1;32.046.111.117.333.300
600.0;16.0;Femenino;1837.45;0.0;18.37;0.0;34.0;CASADO;0.0;10.696.666.666.666.600;1423.61;1282.18;A1;1.763.149.328.333.330
600.0;16.0;Femenino;6308.86;0.0;63.09;0.0;34.0;CASADO;0.0;10.696.666.666.666.600;1423.61;1282.18;A1;-29.112.383.348.666.600
85849.0;0.0;Femenino;458.59;0.0;4.59;0.0;34.0;CASADO;0.0;10.696.666.666.666.600;1423.61;1282.18;A1;18.953.511.371.733.300
85849.0;0.0;Femenino;1837.45;0.0;18.37;0.0;34.0;CASADO;0.0;10.696.666.666.666.600;1423.61;1282.18;A1;17.512.049.588.333.300
85849.0;0.0;Femenino;6308.86;0.0;63.09;0.0;34.0;CASADO;0.0;10.696.666.666.666.600;1423.61;1282.18;A1;12.837.661.925.133.300
3968.0;0.0;Femenino;6308.86;0.0;63.09;0.0;34.0;CASADO;0.0;10.696.666.666.666.600;1423.61;1282.18;A1;-22.890.340.148.666.600
600.0;16.0;Masculino;984.86;0.0;9.85;0.0;48.0;CASADO;0.0;12.433.333.333.333.300;770.18;570.9;A1;2.731.744.012.966.660
0.0;0.0;Masculino;416.66;0.0;4.17;0.0;37.0;SOLTERO;0.0;13.553.333.333.333.300;918.39;814.86;A1;31.547.574.476.666.600
0.0;0.0;Masculino;4270.81;0.0;42.71;0.0;37.0;SOLTERO;0.0;13.553.333.333.333.300;918.39;814.86;A1;-8.743.556.921.333.340
4107.0;7.0;Femenino;47.04;0.0;0.47;0.0;33.0;CASADO;0.0;10.503.333.333.333.300;859.41;586.27;A1;43.826.176.095.666.600
600.0;16.0;Femenino;47.04;0.0;0.47;0.0;33.0;CASADO;0.0;10.503.333.333.333.300;859.41;586.27;A1;37.347.344.295.666.600
600.0;16.0;Femenino;1735.61;0.0;17.36;0.0;33.0;CASADO;0.0;10.503.333.333.333.300;859.41;586.27;A1;19.695.143.466.666.600
600.0;16.0;Femenino;1774.61;0.0;17.75;0.0;33.0;CASADO;0.0;10.503.333.333.333.300;859.41;586.27;A1;19.287.439.143.666.600
189.0;7.0;Masculino;177.23;0.0;1.77;0.0;34.0;CASADO;0.0;10.463.333.333.333.300;886.79;796.95;A1;34.185.249.511.666.600
189.0;7.0;Masculino;6454.03;0.0;64.54;0.0;34.0;CASADO;0.0;10.463.333.333.333.300;886.79;796.95;A1;-3.143.213.041.733.330
600.0;16.0;Masculino;6454.03;0.0;64.54;0.0;34.0;CASADO;0.0;10.463.333.333.333.300;886.79;796.95;A1;-30.672.849.017.333.300
0.0;0.0;Masculino;177.23;0.0;1.77;0.0;34.0;CASADO;0.0;10.463.333.333.333.300;886.79;796.95;A1;3.383.609.091.166.660
0.0;0.0;Masculino;6454.03;0.0;64.54;0.0;34.0;CASADO;0.0;10.463.333.333.333.300;886.79;796.95;A1;-31.781.289.017.333.300
0.0;0.0;Masculino;6454.03;0.0;64.54;0.0;34.0;CASADO;0.0;10.463.333.333.333.300;886.79;796.95;A1;-31.781.289.017.333.300
0.0;0.0;Femenino;35.08;0.0;0.35;0.0;45.0;SOLTERO;0.0;15.176.666.666.666.600;607.53;499.57;A1;3.581.601.464.833.330
2788.0;27.0;Femenino;886.68;0.0;8.87;0.0;34.0;SOLTERO;0.0;13.283.333.333.333.300;811.77;691.38;A1;31.906.578.414.666.600
600.0;16.0;Femenino;886.68;0.0;8.87;0.0;34.0;SOLTERO;0.0;13.283.333.333.333.300;811.77;691.38;A1;27.864.467.214.666.600
1047.0;10.0;Femenino;900.01;0.0;9.0;0.0;35.0;DIVORCIADO;0.0;10.483.333.333.333.300;620.8;543.95;A1;2.827.397.232.366.660
600.0;16.0;Femenino;900.01;0.0;9.0;0.0;35.0;DIVORCIADO;0.0;10.483.333.333.333.300;620.8;543.95;A1;2.744.818.452.366.660
0.0;0.0;Femenino;900.01;0.0;9.0;0.0;35.0;DIVORCIADO;0.0;10.483.333.333.333.300;620.8;543.95;A1;26.339.744.523.666.600
0.0;0.0;Femenino;900.01;0.0;9.0;0.0;35.0;DIVORCIADO;0.0;10.483.333.333.333.300;620.8;543.95;A1;26.339.744.523.666.600
72.0;7.0;Femenino;4691.33;0.0;46.91;0.0;30.0;CASADO;0.0;12.303.333.333.333.300;792.87;557.35;A1;-12.288.478.850.333.300
600.0;16.0;Femenino;877.59;0.0;8.78;0.0;30.0;CASADO;0.0;12.303.333.333.333.300;792.87;557.35;A1;2.855.568.658.266.660
600.0;16.0;Femenino;4691.33;0.0;46.91;0.0;30.0;CASADO;0.0;12.303.333.333.333.300;792.87;557.35;A1;-11.313.051.650.333.300
7.0;7.0;Masculino;2456.98;0.0;24.57;0.0;32.0;SOLTERO;0.0;105.3;615.89;565.89;A1;9.918.001.140.999.990
600.0;16.0;Masculino;35.08;0.0;0.35;0.0;32.0;SOLTERO;0.0;105.3;615.89;565.89;A1;36.331.939.114.999.900
600.0;16.0;Masculino;2456.98;0.0;24.57;0.0;32.0;SOLTERO;0.0;105.3;615.89;565.89;A1;11.013.509.340.999.900
13557.0;0.0;Masculino;35.08;0.0;0.35;0.0;32.0;SOLTERO;0.0;105.3;615.89;565.89;A1;60.268.700.915
3967.0;0.0;Masculino;2456.98;0.0;24.57;0.0;32.0;SOLTERO;0.0;105.3;615.89;565.89;A1;17.233.705.141
0.0;0.0;Femenino;1735.61;0.0;17.36;0.0;33.0;CASADO;0.0;10.503.333.333.333.300;859.41;586.27;A1;18.586.703.466.666.600
0.0;0.0;Femenino;1774.61;0.0;17.75;0.0;33.0;CASADO;0.0;10.503.333.333.333.300;859.41;586.27;A1;1.817.899.914.366.660
0.0;0.0;Femenino;1735.61;0.0;17.36;0.0;33.0;CASADO;0.0;10.503.333.333.333.300;859.41;586.27;A1;18.586.703.466.666.600
0.0;0.0;Femenino;1774.61;0.0;17.75;0.0;33.0;CASADO;0.0;10.503.333.333.333.300;859.41;586.27;A1;1.817.899.914.366.660
0.0;0.0;Masculino;2583.35;0.0;25.83;0.0;35.0;CASADO;0.0;19.436.666.666.666.600;1818.21;1669.8;A1;8.977.674.779.333.330
0.0;0.0;Masculino;7445.62;0.0;74.46;0.0;35.0;CASADO;0.0;19.436.666.666.666.600;1818.21;1669.8;A1;-41.852.223.327.666.600
0.0;0.0;Masculino;10013.71;0.0;100.14;0.0;35.0;CASADO;0.0;19.436.666.666.666.600;1818.21;1669.8;A1;-6.869.893.357.566.660
5827.0;57.0;Masculino;2276.31;0.0;22.76;0.0;57.0;CASADO;0.0;13.553.333.333.333.300;1357.41;1068.76;A1;23.779.575.757.666.600
600.0;16.0;Masculino;1425.5;0.0;14.26;0.0;57.0;CASADO;0.0;13.553.333.333.333.300;1357.41;1068.76;A1;23.017.617.455.666.600
600.0;16.0;Masculino;2276.31;0.0;22.76;0.0;57.0;CASADO;0.0;13.553.333.333.333.300;1357.41;1068.76;A1;14.123.215.957.666.600
600.0;16.0;Femenino;1904.9;0.0;19.05;0.0;30.0;SOLTERO;0.0;107.1;964.43;853.52;A1;16.960.419.654
46123.0;0.0;Femenino;1904.9;0.0;19.05;0.0;30.0;SOLTERO;0.0;107.1;964.43;853.52;A1;10.105.960.985.400.000
23539.0;0.0;Femenino;1904.9;0.0;19.05;0.0;30.0;SOLTERO;0.0;107.1;964.43;853.52;A1;5.933.792.825.400.000
10918.0;0.0;Masculino;2276.31;0.0;22.76;0.0;57.0;CASADO;0.0;13.553.333.333.333.300;1357.41;1068.76;A1;3.318.468.915.766.660
58963.0;15.0;Masculino;300.9;0.0;3.01;0.0;44.0;SOLTERO;0.0;226.8;891.25;617.73;A1;14.309.840.571.500.000
58963.0;15.0;Masculino;3333.28;0.0;33.33;0.0;44.0;SOLTERO;0.0;226.8;891.25;617.73;A1;11.139.800.258.700.000
796.0;17.0;Masculino;3928.49;0.0;39.28;0.0;52.0;SOLTERO;0.0;2.978.333.333.333.330;1400.0;819.87;A1;-4.471.794.683.333.310
600.0;10.0;Masculino;3928.49;0.0;39.28;0.0;52.0;SOLTERO;0.0;2.978.333.333.333.330;1400.0;819.87;A1;-8.092.698.683.333.310
75017.0;20.0;Masculino;150.0;0.0;1.5;0.0;54.0;UNION LIBRE;0.0;2.613.333.333.333.330;1011.36;710.7;A1;17.462.543.681.866.600
75017.0;20.0;Masculino;1259.27;0.0;12.59;0.0;54.0;UNION LIBRE;0.0;2.613.333.333.333.330;1011.36;710.7;A1;16.302.915.248.966.600
75017.0;20.0;Masculino;1782.58;0.0;17.83;0.0;54.0;UNION LIBRE;0.0;2.613.333.333.333.330;1011.36;710.7;A1;15.755.855.217.366.600
62177.0;30.0;Femenino;16775.34;0.0;167.75;0.0;43.0;CASADO;0.0;226.8;3159.79;3109.79;A1;-25.537.753.983.000.000
26777.0;3.0;Masculino;3928.49;0.0;39.28;0.0;52.0;SOLTERO;0.0;2.978.333.333.333.330;1400.0;819.87;A1;4.755.011.993.166.660
0.0;3.0;Femenino;0.0;557.03;33.42;33.0;52.0;SOLTERO;0.24;280.6;798.88;748.88;B1;30.772.674.860.999.900
519619.0;110.0;Masculino;894.73;0.0;8.95;0.0;55.0;CASADO;0.0;25.623.333.333.333.300;2536.66;2281.01;A1;9.871.926.040.086.660
519619.0;110.0;Masculino;11077.97;0.0;110.78;0.0;55.0;CASADO;0.0;25.623.333.333.333.300;2536.66;2281.01;A1;8.807.374.300.856.660
15419.0;5.0;Femenino;166.7;0.0;1.67;0.0;46.0;DIVORCIADO;0.0;25.856.666.666.666.600;976.53;926.53;A1;6.291.299.723.233.330
15419.0;5.0;Femenino;300.9;0.0;3.01;0.0;46.0;DIVORCIADO;0.0;25.856.666.666.666.600;976.53;926.53;A1;6.151.005.883.433.330
113041.0;3.0;Masculino;2447.33;0.0;24.47;0.0;43.0;CASADO;0.0;231.9;1453.44;1373.77;A1;219.222.630.448
27151.0;3.0;Masculino;2814.79;0.0;28.15;0.0;57.0;SOLTERO;0.0;2.966.666.666.666.660;4715.87;4162.45;A1;5.815.470.100.033.330
27151.0;3.0;Masculino;4260.44;0.0;42.6;0.0;57.0;SOLTERO;0.0;2.966.666.666.666.660;4715.87;4162.45;A1;4.304.188.161.533.330
27151.0;3.0;Masculino;4361.47;0.0;43.61;0.0;57.0;SOLTERO;0.0;2.966.666.666.666.660;4715.87;4162.45;A1;41.985.715.734.333.300
27151.0;3.0;Masculino;17029.45;0.0;170.29;0.0;57.0;SOLTERO;0.0;2.966.666.666.666.660;4715.87;4162.45;A1;-9.044.480.072.566.660
103102.0;3.0;Femenino;26036.69;0.0;156.22;0.0;46.0;DIVORCIADO;0.0;2.681.333.333.333.330;2167.2;2117.2;A1;-4.697.802.393.933.320
14662.0;3.0;Masculino;35.08;0.0;0.35;0.0;43.0;UNION LIBRE;0.0;226.8;650.95;600.95;A1;6.289.026.254.099.990
18629.0;3.0;Femenino;1227.74;0.0;12.28;0.0;38.0;CASADO;0.0;22.076.666.666.666.600;1402.71;1342.6;A1;5.739.961.791.233.330
6432.0;3.0;Femenino;291.65;0.0;2.92;0.0;42.0;DIVORCIADO;0.0;21.526.666.666.666.600;727.23;677.23;A1;44.910.880.737.333.300
471632.0;100.0;Femenino;2247.38;0.0;22.47;0.0;56.0;SOLTERO;0.0;2.836.666.666.666.660;5025.02;4372.21;A1;8.855.677.030.533.330
471632.0;100.0;Femenino;17331.45;0.0;173.31;0.0;56.0;SOLTERO;0.0;2.836.666.666.666.660;5025.02;4372.21;A1;7.278.794.778.093.330
471632.0;100.0;Femenino;23515.55;0.0;235.16;0.0;56.0;SOLTERO;0.0;2.836.666.666.666.660;5025.02;4372.21;A1;6.632.312.404.843.330
26423.0;3.0;Masculino;337.56;0.0;3.38;0.0;52.0;CASADO;0.0;2.833.666.666.666.660;3889.49;2782.03;A1;8.613.894.331.933.330
26423.0;3.0;Masculino;91165.65;0.0;546.99;0.0;56.0;CASADO;0.0;22.586.666.666.666.600;8117.99;6951.22;A1;-8.684.854.608.186.660
26211.0;3.0;Masculino;2591.66;0.0;25.92;0.0;43.0;CASADO;0.0;22.383.333.333.333.300;1651.85;1430.42;A1;5.796.914.863.766.660
26211.0;3.0;Masculino;14664.65;0.0;146.65;0.0;43.0;CASADO;0.0;22.383.333.333.333.300;1651.85;1430.42;A1;-6.824.136.881.533.330
25399.0;3.0;Masculino;350.0;0.0;3.5;0.0;39.0;CASADO;0.0;22.403.333.333.333.300;1102.78;892.25;A1;8.009.105.801.766.660
25399.0;3.0;Masculino;553.47;0.0;5.53;0.0;39.0;CASADO;0.0;22.403.333.333.333.300;1102.78;892.25;A1;7.796.395.057.066.660
25399.0;3.0;Masculino;2520.47;0.0;25.2;0.0;39.0;CASADO;0.0;22.403.333.333.333.300;1102.78;892.25;A1;5.740.101.715.166.660
23329.0;3.0;Masculino;443.36;0.0;4.43;0.0;47.0;UNION LIBRE;0.0;2.613.333.333.333.330;1223.73;819.09;A1;7.652.561.831.966.660
23329.0;3.0;Masculino;896.72;0.0;8.97;0.0;47.0;UNION LIBRE;0.0;2.613.333.333.333.330;1223.73;819.09;A1;7.178.626.795.366.660
135146.0;55.0;Femenino;1500.0;0.0;15.0;0.0;56.0;SOLTERO;0.0;22.633.333.333.333.300;1407.03;1227.82;A1;27.057.005.720.566.600
135146.0;55.0;Femenino;1964.94;0.0;19.65;0.0;56.0;SOLTERO;0.0;22.633.333.333.333.300;1407.03;1227.82;A1;2.657.095.996.486.660
135146.0;55.0;Femenino;4361.47;0.0;43.61;0.0;56.0;SOLTERO;0.0;22.633.333.333.333.300;1407.03;1227.82;A1;24.065.633.205.266.600
8713.0;10.0;Masculino;16941.31;0.0;169.41;0.0;59.0;CASADO;0.0;22.783.333.333.333.300;4210.33;3532.31;A1;-12.294.840.243.833.300
25537.0;3.0;Masculino;205.13;0.0;2.05;0.0;54.0;CASADO;0.0;35.826.666.666.666.600;1092.4;882.95;A1;8.253.005.493.933.330
25537.0;3.0;Masculino;641.72;0.0;6.42;0.0;54.0;CASADO;0.0;35.826.666.666.666.600;1092.4;882.95;A1;7.796.599.745.833.330
25537.0;3.0;Masculino;877.59;0.0;8.78;0.0;54.0;CASADO;0.0;35.826.666.666.666.600;1092.4;882.95;A1;7.550.023.391.033.330
27143.0;3.0;Femenino;1038.22;0.0;10.38;0.0;49.0;CASADO;0.0;22.383.333.333.333.300;898.38;653.79;A1;7.644.604.455.166.660
26538.0;3.0;Femenino;2932.86;0.0;29.33;0.0;42.0;CASADO;0.0;231.9;2810.83;1834.06;A1;58.729.816.376
26538.0;3.0;Femenino;13439.64;0.0;134.4;0.0;42.0;CASADO;0.0;231.9;2810.83;1834.06;A1;-51.107.590.846.999.900
173059.0;10.0;Femenino;15478.27;0.0;154.78;0.0;43.0;DIVORCIADO;0.0;25.623.333.333.333.300;5877.39;4728.23;A1;19.787.457.283.466.600
173059.0;10.0;Femenino;56225.52;0.0;562.26;0.0;43.0;DIVORCIADO;0.0;25.623.333.333.333.300;5877.39;4728.23;A1;-22.809.536.140.133.300
11604.0;3.0;Masculino;638.46;0.0;6.38;0.0;44.0;UNION LIBRE;0.0;2.613.333.333.333.330;1662.85;1458.2;A1;5.147.807.320.766.660
26768.0;3.0;Masculino;364.63;0.0;3.65;0.0;41.0;UNION LIBRE;0.0;23.293.333.333.333.300;1250.18;1062.53;A1;8.231.615.726.066.660
26768.0;3.0;Masculino;1500.0;0.0;15.0;0.0;41.0;UNION LIBRE;0.0;23.293.333.333.333.300;1250.18;1062.53;A1;7.044.701.596.966.660
609228.0;200.0;Masculino;177.16;0.0;1.77;0.0;58.0;CASADO;0.0;3.076.333.333.333.330;3818.78;3375.64;A1;11.609.221.517.016.600
44375.0;5.0;Masculino;11047.56;0.0;110.48;0.0;46.0;VIUDO;0.0;217.7;2402.83;1474.59;A1;6.725.121.097.999.980
44375.0;5.0;Masculino;19990.0;0.0;199.9;0.0;46.0;VIUDO;0.0;217.7;2402.83;1474.59;A1;-8.675.880.034.799.990
27151.0;3.0;Masculino;11825.25;0.0;118.25;0.0;46.0;CASADO;0.0;25.623.333.333.333.300;1645.19;1156.03;A1;-3.515.376.034.833.330
5091.0;3.0;Femenino;35.08;0.0;0.35;0.0;44.0;CASADO;0.0;221.3;1454.2;1402.72;A1;44.810.047.778.999.900
5091.0;3.0;Femenino;332.78;0.0;3.33;0.0;44.0;CASADO;0.0;221.3;1454.2;1402.72;A1;41.697.930.833
25735.0;3.0;Masculino;101.15;0.0;1.01;0.0;47.0;CASADO;0.0;26.843.333.333.333.300;3480.74;2750.82;A1;8.532.512.775.566.660
